job_id,job_title,company_id,country_id,platform_id,experience_level,employment_type,salary_min_usd,salary_max_usd,remote_option,applicants_estimate,average_salary_usd
JOB-7332,Data Engineer,3,10,1006,Lead,Part-time,121714,150396,Remote,127,136055
JOB-7333,AI Engineer,8,10,1003,Lead,Full-time,179095,211124,Remote,498,195110
JOB-7334,Senior Data Engineer,19,4,1001,Mid,Contract,151265,160719,Remote,327,155992
JOB-7335,Analytics Engineer,7,3,1005,Senior,Full-time,105087,129282,Remote,83,117185
JOB-7336,Data Analyst,15,3,1006,Lead,Full-time,71589,99218,Onsite,117,85404
JOB-7337,Senior Data Scientist,4,4,1005,Lead,Contract,88594,120436,Remote,450,104515
JOB-7338,Data Analyst,10,2,1006,Lead,Contract,54972,75533,Remote,418,65253
JOB-7339,Data Engineer,19,10,1003,Lead,Contract,132866,154875,Onsite,258,143871
JOB-7340,Senior Data Analyst,13,12,1005,Lead,Contract,49705,81771,Hybrid,257,65738
JOB-7341,AI Engineer,9,12,1005,Lead,Part-time,129749,158829,Hybrid,343,144289
JOB-7342,Senior Data Analyst,13,9,1002,Entry,Full-time,78163,111358,Hybrid,353,94761
JOB-7343,Data Engineer,6,1,1004,Senior,Contract,153050,184512,Onsite,492,168781
JOB-7344,AI Engineer,13,3,1006,Mid,Contract,140261,157778,Onsite,482,149020
JOB-7345,AI Engineer,20,6,1005,Senior,Part-time,167504,183919,Hybrid,52,175712
JOB-7346,Senior Data Scientist,7,8,1003,Lead,Full-time,141528,169737,Remote,166,155633
JOB-7347,Data Scientist,6,5,1005,Entry,Contract,124428,141559,Hybrid,314,132994
JOB-7348,Data Engineer,14,3,1004,Mid,Contract,136500,143210,Onsite,270,139855
JOB-7349,Senior Data Engineer,5,10,1001,Senior,Part-time,167732,194622,Hybrid,253,181177
JOB-7350,AI Engineer,1,7,1006,Entry,Part-time,103912,119416,Hybrid,492,111664
JOB-7351,Senior Data Scientist,19,7,1005,Entry,Full-time,86078,108601,Remote,44,97340
JOB-7352,Machine Learning Engineer,2,4,1004,Senior,Part-time,147561,167454,Onsite,87,157508
JOB-7353,Senior Data Analyst,17,10,1002,Senior,Part-time,56841,63602,Onsite,220,60222
JOB-7354,Senior Data Analyst,11,2,1005,Lead,Part-time,89687,111006,Onsite,136,100347
JOB-7355,Analytics Engineer,7,3,1001,Mid,Part-time,156856,175640,Onsite,143,166248
JOB-7356,AI Engineer,3,11,1004,Lead,Contract,148262,175056,Remote,203,161659
JOB-7357,Data Scientist,1,10,1006,Senior,Full-time,149785,164116,Hybrid,462,156951
JOB-7358,Data Analyst,19,11,1002,Mid,Full-time,77398,92436,Hybrid,352,84917
JOB-7359,Business Intelligence Analyst,16,10,1001,Mid,Full-time,75640,89936,Onsite,547,82788
JOB-7360,Data Scientist,4,8,1004,Senior,Contract,146943,173337,Remote,297,160140
JOB-7361,Senior Data Scientist,2,7,1002,Mid,Contract,80304,102968,Onsite,149,91636
JOB-7362,Data Analyst,2,2,1002,Lead,Full-time,68741,83825,Remote,465,76283
JOB-7363,Machine Learning Engineer,18,8,1005,Senior,Full-time,162096,189287,Onsite,12,175692
JOB-7364,Machine Learning Engineer,12,5,1002,Entry,Contract,161007,167756,Onsite,413,164382
JOB-7365,Analytics Engineer,11,6,1005,Entry,Part-time,150608,178537,Hybrid,456,164573
JOB-7366,Machine Learning Engineer,7,1,1003,Lead,Contract,140021,147940,Hybrid,353,143981
JOB-7367,AI Engineer,17,3,1003,Senior,Contract,179835,191254,Hybrid,229,185545
JOB-7368,Senior Data Scientist,1,3,1003,Lead,Full-time,121806,136581,Hybrid,57,129194
JOB-7369,Data Engineer,12,9,1004,Senior,Full-time,157941,163607,Remote,232,160774
JOB-7370,Senior Data Engineer,20,2,1006,Mid,Contract,113421,127945,Hybrid,541,120683
JOB-7371,Data Engineer,17,5,1002,Entry,Full-time,169112,186435,Onsite,469,177774
JOB-7372,Business Intelligence Analyst,18,6,1006,Lead,Part-time,79001,90558,Hybrid,315,84780
JOB-7373,Data Scientist,4,3,1002,Mid,Full-time,131830,161345,Onsite,136,146588
JOB-7374,AI Engineer,6,4,1006,Lead,Part-time,131238,158434,Remote,10,144836
JOB-7375,Machine Learning Engineer,17,10,1004,Senior,Contract,120963,135447,Onsite,494,128205
JOB-7376,Data Analyst,16,9,1005,Entry,Contract,52041,73080,Hybrid,136,62561
JOB-7377,AI Engineer,20,4,1003,Mid,Part-time,174457,207848,Onsite,65,191153
JOB-7378,Data Analyst,18,11,1002,Lead,Part-time,57907,91010,Hybrid,123,74459
JOB-7379,Senior Data Scientist,13,9,1006,Lead,Full-time,144592,152672,Onsite,320,148632
JOB-7380,Senior Data Engineer,11,3,1006,Mid,Full-time,148162,158458,Onsite,98,153310
JOB-7381,Senior Data Scientist,18,8,1001,Senior,Contract,119527,134508,Onsite,86,127018
JOB-7382,Senior Data Scientist,6,2,1002,Senior,Part-time,139910,150309,Onsite,363,145110
JOB-7383,Senior Data Analyst,3,5,1003,Lead,Contract,61613,86688,Remote,280,74151
JOB-7384,Senior Data Engineer,9,8,1002,Mid,Contract,158192,191720,Onsite,378,174956
JOB-7385,Machine Learning Engineer,10,10,1006,Entry,Contract,121728,156725,Onsite,244,139227
JOB-7386,Analytics Engineer,14,4,1004,Entry,Contract,177804,189768,Hybrid,345,183786
JOB-7387,Data Scientist,2,12,1001,Lead,Full-time,114395,142821,Remote,417,128608
JOB-7388,Senior Data Scientist,20,2,1003,Mid,Full-time,112097,119758,Onsite,21,115928
JOB-7389,Analytics Engineer,8,13,1002,Senior,Part-time,178993,196692,Remote,264,187843
JOB-7390,Senior Data Scientist,15,5,1001,Senior,Part-time,132926,139893,Onsite,65,136410
JOB-7391,Data Scientist,15,4,1006,Entry,Full-time,146679,162668,Hybrid,194,154674
JOB-7392,Senior Data Engineer,18,3,1006,Entry,Contract,107166,135968,Onsite,145,121567
JOB-7393,AI Engineer,7,6,1005,Lead,Part-time,121983,133495,Onsite,96,127739
JOB-7394,Senior Data Analyst,4,8,1004,Mid,Full-time,72688,90663,Hybrid,245,81676
JOB-7395,Business Intelligence Analyst,5,1,1004,Senior,Full-time,84406,106015,Onsite,346,95211
JOB-7396,Data Analyst,19,13,1003,Senior,Contract,77939,102450,Remote,383,90195
JOB-7397,Senior Data Engineer,19,2,1004,Senior,Part-time,125735,140603,Onsite,466,133169
JOB-7398,Senior Data Analyst,9,3,1003,Mid,Full-time,81001,106875,Hybrid,230,93938
JOB-7399,Data Analyst,4,10,1006,Senior,Contract,48780,74738,Remote,508,61759
JOB-7400,Senior Data Engineer,20,11,1001,Mid,Part-time,176608,199389,Remote,426,187999
JOB-7401,Data Engineer,17,11,1005,Lead,Part-time,124934,136544,Remote,330,130739
JOB-7402,Senior Data Engineer,2,11,1006,Lead,Part-time,166230,188069,Remote,446,177150
JOB-7403,Business Intelligence Analyst,15,8,1003,Senior,Contract,65993,79362,Hybrid,145,72678
JOB-7404,Senior Data Scientist,3,5,1003,Mid,Part-time,112444,141184,Onsite,176,126814
JOB-7405,Senior Data Scientist,7,10,1004,Lead,Contract,116547,126109,Remote,224,121328
JOB-7406,Senior Data Analyst,20,7,1006,Senior,Full-time,63265,77292,Onsite,545,70279
JOB-7407,Senior Data Analyst,7,4,1002,Senior,Full-time,77387,105735,Hybrid,147,91561
JOB-7408,Data Analyst,9,4,1003,Mid,Full-time,88439,108457,Hybrid,581,98448
JOB-7409,Business Intelligence Analyst,7,9,1001,Entry,Contract,82222,90095,Remote,408,86159
JOB-7410,Machine Learning Engineer,8,10,1006,Lead,Full-time,95067,124643,Remote,169,109855
JOB-7411,Senior Data Scientist,9,2,1003,Mid,Contract,107654,136322,Onsite,397,121988
JOB-7412,Data Scientist,10,7,1001,Mid,Contract,108871,134818,Remote,356,121845
JOB-7413,Senior Data Scientist,14,4,1003,Senior,Full-time,105101,134027,Onsite,150,119564
JOB-7414,Senior Data Scientist,9,3,1005,Entry,Contract,146032,155185,Hybrid,23,150609
JOB-7415,Data Engineer,3,13,1001,Entry,Part-time,112253,141998,Onsite,101,127126
JOB-7416,Senior Data Analyst,15,10,1003,Entry,Part-time,59691,90693,Hybrid,552,75192
JOB-7417,Senior Data Analyst,15,7,1002,Lead,Full-time,65193,81183,Remote,179,73188
JOB-7418,Data Analyst,11,1,1004,Lead,Part-time,55801,70245,Hybrid,342,63023
JOB-7419,Data Engineer,18,2,1002,Entry,Full-time,121395,128635,Onsite,465,125015
JOB-7420,Data Scientist,5,4,1001,Senior,Part-time,86311,115941,Hybrid,595,101126
JOB-7421,Business Intelligence Analyst,4,1,1004,Lead,Contract,56007,84158,Onsite,167,70083
JOB-7422,Data Analyst,17,5,1006,Entry,Part-time,82346,99925,Onsite,498,91136
JOB-7423,Analytics Engineer,7,10,1004,Mid,Part-time,170212,180208,Remote,537,175210
JOB-7424,Business Intelligence Analyst,15,5,1002,Mid,Part-time,61362,76185,Hybrid,90,68774
JOB-7425,Senior Data Engineer,17,10,1005,Senior,Contract,113233,131898,Onsite,531,122566
JOB-7426,AI Engineer,19,1,1002,Entry,Full-time,125509,134452,Remote,137,129981
JOB-7427,AI Engineer,17,6,1004,Entry,Full-time,124873,137318,Remote,493,131096
JOB-7428,Senior Data Analyst,2,9,1002,Senior,Contract,72568,84325,Remote,216,78447
JOB-7429,Data Engineer,11,3,1002,Lead,Contract,118682,126285,Hybrid,19,122484
JOB-7430,Senior Data Scientist,11,10,1004,Entry,Full-time,138049,171349,Remote,306,154699
JOB-7431,Senior Data Engineer,5,3,1001,Senior,Part-time,125463,139226,Remote,344,132345
JOB-7432,AI Engineer,10,3,1001,Entry,Full-time,172317,188215,Remote,41,180266
JOB-7433,Machine Learning Engineer,7,7,1001,Mid,Full-time,141442,159220,Remote,366,150331
JOB-7434,Business Intelligence Analyst,19,13,1001,Mid,Contract,49712,63655,Remote,555,56684
JOB-7435,Analytics Engineer,12,2,1006,Lead,Contract,101664,120034,Hybrid,286,110849
JOB-7436,Machine Learning Engineer,5,13,1006,Mid,Full-time,155873,171827,Onsite,314,163850
JOB-7437,Senior Data Scientist,20,7,1003,Mid,Contract,128761,156383,Onsite,481,142572
JOB-7438,Senior Data Analyst,6,5,1001,Mid,Full-time,87513,117444,Onsite,327,102479
JOB-7439,Machine Learning Engineer,12,1,1005,Mid,Contract,142739,162490,Onsite,155,152615
JOB-7440,Senior Data Scientist,17,6,1001,Lead,Full-time,112564,141931,Hybrid,519,127248
JOB-7441,Machine Learning Engineer,6,1,1001,Senior,Contract,122353,155365,Onsite,22,138859
JOB-7442,Senior Data Engineer,20,12,1001,Lead,Full-time,173873,188487,Remote,242,181180
JOB-7443,Business Intelligence Analyst,2,6,1005,Lead,Contract,48776,68727,Remote,436,58752
JOB-7444,Machine Learning Engineer,8,13,1005,Mid,Full-time,121016,140282,Hybrid,307,130649
JOB-7445,AI Engineer,16,1,1002,Entry,Part-time,165969,197263,Hybrid,324,181616
JOB-7446,Data Scientist,17,10,1003,Entry,Full-time,95873,117126,Hybrid,489,106500
JOB-7447,AI Engineer,15,7,1001,Mid,Part-time,100865,108644,Hybrid,308,104755
JOB-7448,Analytics Engineer,6,12,1001,Lead,Part-time,112966,133941,Remote,463,123454
JOB-7449,Senior Data Analyst,11,8,1004,Entry,Full-time,48797,56678,Remote,86,52738
JOB-7450,Data Analyst,7,12,1001,Lead,Contract,72132,97180,Remote,203,84656
JOB-7451,AI Engineer,16,13,1005,Senior,Part-time,105865,139178,Onsite,594,122522
JOB-7452,Senior Data Scientist,19,5,1002,Senior,Full-time,114612,148485,Onsite,559,131549
JOB-7453,Business Intelligence Analyst,18,5,1002,Lead,Part-time,71504,96255,Hybrid,216,83880
JOB-7454,Senior Data Scientist,6,9,1001,Lead,Contract,129341,159000,Remote,584,144171
JOB-7455,Senior Data Scientist,7,3,1003,Senior,Full-time,129923,145001,Hybrid,532,137462
JOB-7456,Data Engineer,6,5,1002,Mid,Part-time,151155,161703,Hybrid,528,156429
JOB-7457,Senior Data Analyst,1,11,1004,Senior,Part-time,74868,84137,Remote,60,79503
JOB-7458,Senior Data Engineer,19,4,1006,Mid,Full-time,167406,191363,Hybrid,95,179385
JOB-7459,Machine Learning Engineer,3,3,1003,Senior,Contract,161275,171975,Onsite,64,166625
JOB-7460,Business Intelligence Analyst,19,10,1006,Senior,Full-time,61434,67018,Remote,381,64226
JOB-7461,Business Intelligence Analyst,2,7,1005,Mid,Part-time,45109,78711,Remote,587,61910
JOB-7462,Senior Data Analyst,1,3,1003,Senior,Contract,46075,58203,Onsite,191,52139
JOB-7463,Analytics Engineer,15,9,1004,Senior,Part-time,117458,127910,Remote,16,122684
JOB-7464,Data Scientist,14,11,1005,Senior,Contract,125781,131578,Hybrid,80,128680
JOB-7465,Senior Data Scientist,1,5,1003,Lead,Contract,148525,155783,Onsite,358,152154
JOB-7466,Senior Data Analyst,7,4,1001,Lead,Part-time,48777,74158,Hybrid,67,61468
JOB-7467,Senior Data Engineer,1,10,1002,Lead,Contract,157720,178537,Onsite,300,168129
JOB-7468,AI Engineer,14,2,1002,Senior,Full-time,158441,188381,Hybrid,360,173411
JOB-7469,Senior Data Engineer,15,8,1005,Lead,Full-time,170645,198839,Remote,354,184742
JOB-7470,Data Engineer,8,6,1002,Lead,Full-time,119952,146783,Remote,183,133368
JOB-7471,Data Analyst,14,6,1006,Mid,Part-time,86802,115144,Onsite,296,100973
JOB-7472,Data Analyst,10,13,1004,Senior,Full-time,78827,106137,Onsite,597,92482
JOB-7473,Analytics Engineer,18,4,1004,Mid,Contract,177477,205262,Hybrid,296,191370
JOB-7474,Senior Data Scientist,19,1,1002,Senior,Part-time,128947,159034,Remote,465,143991
JOB-7475,Senior Data Scientist,4,13,1002,Lead,Contract,143745,176721,Hybrid,315,160233
JOB-7476,Data Engineer,5,10,1002,Senior,Contract,174893,208910,Onsite,584,191902
JOB-7477,Analytics Engineer,8,3,1001,Lead,Full-time,164387,196200,Hybrid,245,180294
JOB-7478,AI Engineer,17,11,1002,Mid,Part-time,139550,151085,Remote,520,145318
JOB-7479,Analytics Engineer,7,9,1002,Mid,Contract,137803,166685,Remote,16,152244
JOB-7480,Data Engineer,5,13,1005,Mid,Full-time,125925,139585,Onsite,578,132755
JOB-7481,Senior Data Scientist,9,12,1005,Lead,Full-time,91671,126522,Onsite,339,109097
JOB-7482,Data Analyst,1,9,1004,Mid,Full-time,88444,119698,Onsite,306,104071
JOB-7483,Senior Data Engineer,19,10,1003,Lead,Full-time,113840,133724,Onsite,193,123782
JOB-7484,Machine Learning Engineer,9,4,1005,Senior,Part-time,162491,184623,Onsite,575,173557
JOB-7485,Machine Learning Engineer,17,9,1004,Lead,Contract,154855,186168,Onsite,250,170512
JOB-7486,Senior Data Analyst,8,7,1004,Senior,Contract,72019,90515,Hybrid,262,81267
JOB-7487,Data Analyst,4,5,1006,Mid,Full-time,74058,94736,Hybrid,560,84397
JOB-7488,Senior Data Analyst,3,1,1004,Entry,Full-time,78920,111864,Hybrid,190,95392
JOB-7489,Business Intelligence Analyst,6,10,1005,Senior,Part-time,88228,99528,Onsite,119,93878
JOB-7490,Data Engineer,11,6,1003,Senior,Full-time,177794,208320,Hybrid,139,193057
JOB-7491,Business Intelligence Analyst,3,11,1006,Mid,Part-time,78794,104222,Remote,345,91508
JOB-7492,Machine Learning Engineer,17,11,1001,Lead,Part-time,100980,135731,Remote,506,118356
JOB-7493,Machine Learning Engineer,18,11,1005,Lead,Contract,111982,119806,Remote,190,115894
JOB-7494,Data Analyst,10,7,1001,Lead,Contract,57114,71785,Remote,134,64450
JOB-7495,Data Analyst,15,13,1004,Senior,Full-time,80919,115709,Remote,6,98314
JOB-7496,Senior Data Analyst,19,13,1005,Senior,Part-time,56559,62934,Onsite,375,59747
JOB-7497,Senior Data Analyst,7,10,1006,Senior,Part-time,80670,102740,Remote,120,91705
JOB-7498,Data Scientist,14,4,1003,Mid,Full-time,141594,156676,Remote,412,149135
JOB-7499,AI Engineer,5,2,1002,Mid,Part-time,170861,181923,Remote,72,176392
JOB-7500,Analytics Engineer,7,8,1001,Senior,Contract,165292,175135,Onsite,115,170214
JOB-7501,Data Engineer,16,3,1006,Senior,Full-time,140217,158506,Hybrid,102,149362
JOB-7502,Machine Learning Engineer,18,6,1002,Lead,Full-time,126329,140435,Remote,354,133382
JOB-7503,Senior Data Analyst,12,1,1001,Senior,Full-time,78181,94189,Hybrid,264,86185
JOB-7504,Senior Data Analyst,19,4,1006,Entry,Part-time,64276,76766,Onsite,351,70521
JOB-7505,AI Engineer,7,2,1004,Lead,Contract,178909,204256,Hybrid,172,191583
JOB-7506,Senior Data Scientist,16,8,1001,Senior,Contract,140244,154992,Remote,33,147618
JOB-7507,Senior Data Scientist,9,5,1002,Entry,Full-time,93488,122582,Onsite,6,108035
JOB-7508,Data Analyst,19,7,1004,Senior,Contract,49905,67352,Remote,266,58629
JOB-7509,Machine Learning Engineer,11,3,1004,Entry,Part-time,147666,165407,Onsite,432,156537
JOB-7510,Senior Data Analyst,13,5,1004,Mid,Part-time,58803,83359,Hybrid,549,71081
JOB-7511,Analytics Engineer,13,8,1001,Senior,Contract,120234,135326,Hybrid,588,127780
JOB-7512,Data Scientist,20,10,1005,Lead,Part-time,145236,164754,Onsite,392,154995
JOB-7513,Analytics Engineer,19,10,1003,Mid,Full-time,137307,164055,Onsite,322,150681
JOB-7514,AI Engineer,6,13,1003,Mid,Full-time,154397,167778,Onsite,367,161088
JOB-7515,Analytics Engineer,19,8,1006,Entry,Part-time,156530,178963,Hybrid,104,167747
JOB-7516,Business Intelligence Analyst,18,11,1001,Entry,Part-time,89970,105711,Remote,123,97841
JOB-7517,Data Engineer,17,9,1003,Entry,Full-time,119231,150562,Onsite,599,134897
JOB-7518,Data Engineer,8,2,1006,Lead,Contract,176378,205297,Onsite,183,190838
JOB-7519,Data Analyst,3,7,1006,Lead,Full-time,60536,72269,Onsite,229,66403
JOB-7520,Senior Data Scientist,6,6,1004,Mid,Full-time,127369,152324,Remote,213,139847
JOB-7521,AI Engineer,15,6,1006,Entry,Full-time,140678,169083,Remote,468,154881
JOB-7522,Senior Data Engineer,11,7,1005,Mid,Contract,100298,135227,Remote,268,117763
JOB-7523,Analytics Engineer,10,13,1002,Lead,Full-time,170582,185001,Remote,269,177792
JOB-7524,Senior Data Scientist,13,10,1005,Entry,Contract,123987,155952,Remote,527,139970
JOB-7525,Analytics Engineer,2,11,1005,Mid,Part-time,168204,188927,Onsite,33,178566
JOB-7526,Data Analyst,19,2,1004,Lead,Contract,52296,83422,Hybrid,529,67859
JOB-7527,Data Scientist,15,5,1003,Senior,Contract,98851,111894,Hybrid,371,105373
JOB-7528,Senior Data Analyst,8,1,1002,Entry,Full-time,47225,72260,Hybrid,582,59743
JOB-7529,Analytics Engineer,10,1,1006,Entry,Part-time,118805,146486,Onsite,63,132646
JOB-7530,Senior Data Engineer,15,1,1001,Mid,Part-time,109871,131850,Hybrid,496,120861
JOB-7531,Analytics Engineer,8,12,1002,Lead,Contract,156940,172267,Onsite,335,164604
JOB-7532,AI Engineer,3,3,1005,Lead,Part-time,146497,174730,Hybrid,488,160614
JOB-7533,Analytics Engineer,12,4,1006,Mid,Contract,147773,168665,Remote,341,158219
JOB-7534,Business Intelligence Analyst,16,10,1006,Entry,Contract,58673,81106,Onsite,560,69890
JOB-7535,Senior Data Analyst,9,7,1003,Entry,Contract,86754,121471,Hybrid,594,104113
JOB-7536,Data Engineer,19,9,1003,Entry,Part-time,142139,162874,Remote,304,152507
JOB-7537,Data Engineer,14,1,1003,Mid,Full-time,122094,150321,Onsite,197,136208
JOB-7538,Senior Data Analyst,8,10,1002,Entry,Part-time,66821,88017,Onsite,182,77419
JOB-7539,Data Scientist,20,10,1004,Entry,Part-time,106997,123910,Remote,385,115454
JOB-7540,Analytics Engineer,20,13,1006,Senior,Contract,118666,151986,Onsite,138,135326
JOB-7541,Senior Data Engineer,15,7,1003,Mid,Contract,138286,167928,Hybrid,536,153107
JOB-7542,Business Intelligence Analyst,3,5,1002,Entry,Part-time,48204,72086,Hybrid,180,60145
JOB-7543,AI Engineer,16,2,1006,Senior,Part-time,97783,123194,Hybrid,382,110489
JOB-7544,Senior Data Scientist,2,10,1003,Entry,Full-time,114645,136360,Remote,133,125503
JOB-7545,Data Scientist,4,11,1002,Entry,Full-time,100579,124535,Remote,203,112557
JOB-7546,Senior Data Analyst,8,9,1006,Entry,Part-time,85177,113105,Hybrid,324,99141
JOB-7547,Business Intelligence Analyst,16,2,1005,Mid,Part-time,71041,84593,Hybrid,317,77817
JOB-7548,Senior Data Analyst,11,11,1001,Senior,Part-time,68074,89336,Remote,402,78705
JOB-7549,Data Scientist,12,11,1006,Entry,Contract,142561,168479,Onsite,501,155520
JOB-7550,Senior Data Analyst,11,13,1002,Mid,Part-time,62467,74702,Hybrid,5,68585
JOB-7551,Machine Learning Engineer,15,4,1002,Mid,Contract,151753,168771,Hybrid,361,160262
JOB-7552,Senior Data Engineer,1,12,1005,Lead,Full-time,154290,179276,Hybrid,522,166783
JOB-7553,Data Engineer,16,11,1002,Lead,Full-time,116762,136271,Remote,293,126517
JOB-7554,Data Analyst,8,3,1002,Senior,Contract,47576,73133,Onsite,592,60355
JOB-7555,Data Scientist,10,8,1004,Senior,Full-time,84085,99743,Remote,510,91914
JOB-7556,Business Intelligence Analyst,19,4,1001,Mid,Part-time,53336,67419,Onsite,355,60378
JOB-7557,Analytics Engineer,14,7,1005,Entry,Contract,177787,203173,Hybrid,406,190480
JOB-7558,Data Scientist,6,3,1005,Senior,Contract,85573,91681,Remote,172,88627
JOB-7559,Analytics Engineer,17,3,1001,Senior,Part-time,166289,181272,Remote,441,173781
JOB-7560,Senior Data Scientist,6,7,1004,Entry,Part-time,109081,119438,Onsite,129,114260
JOB-7561,AI Engineer,6,1,1005,Entry,Part-time,159101,170799,Hybrid,443,164950
JOB-7562,Senior Data Engineer,16,12,1006,Mid,Full-time,111601,142716,Onsite,584,127159
JOB-7563,Senior Data Scientist,8,3,1006,Lead,Contract,145324,155256,Remote,92,150290
JOB-7564,Machine Learning Engineer,10,3,1001,Senior,Full-time,156837,190511,Onsite,11,173674
JOB-7565,Data Engineer,4,3,1004,Lead,Contract,136314,142953,Onsite,19,139634
JOB-7566,Senior Data Analyst,17,7,1002,Lead,Full-time,57995,86795,Remote,16,72395
JOB-7567,Senior Data Engineer,17,1,1006,Lead,Full-time,178397,187606,Remote,94,183002
JOB-7568,Business Intelligence Analyst,20,3,1005,Mid,Part-time,59515,76260,Remote,245,67888
JOB-7569,AI Engineer,19,3,1002,Lead,Full-time,121917,140624,Remote,240,131271
JOB-7570,Senior Data Scientist,6,5,1006,Entry,Full-time,108504,142899,Hybrid,26,125702
JOB-7571,Data Scientist,6,2,1001,Mid,Contract,140213,149966,Remote,553,145090
JOB-7572,Senior Data Analyst,9,2,1001,Entry,Contract,47658,52837,Onsite,548,50248
JOB-7573,Senior Data Scientist,2,4,1004,Senior,Contract,94121,118286,Remote,455,106204
JOB-7574,Senior Data Scientist,18,8,1006,Mid,Contract,147524,179689,Onsite,68,163607
JOB-7575,Senior Data Engineer,7,2,1002,Senior,Full-time,117260,126437,Onsite,40,121849
